id,title,link,published,source
34697,iMessage Denial Of Service Prank Crashes Messages - TNW,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vdGhlbmV4dHdlYi5jb20vbmV3cy9pbWVzc2FnZS1kZW5pYWwtb2Ytc2VydmljZS1wcmFuay1zcGFtcy11c2Vycy1yYXBpZGx5LXdpdGgtbWVzc2FnZXMtY3Jhc2hlcy1pb3MtbWVzc2FnZXMtYXBw0gEA?oc=5,2013-03-29 07:00:00,TNW
34722,Tim Cook's yearbook photos show Apple CEO as 'studious' high school freshman - The Verge,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDEzLzMvMzAvNDE2NDEyMi90aW0tY29vay1hcHBsZS1jZW8taGlnaC1zY2hvb2wteWVhcmJvb2stcGhvdG9z0gEA?oc=5,2013-03-30 07:00:00,The Verge
34765,Gays hate apple pie! - Salon,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LnNhbG9uLmNvbS8yMDEzLzA0LzAxL2dheXNfaGF0ZV9hcHBsZV9waWUv0gEA?oc=5,2013-04-01 07:00:00,Salon
34773,1975 Jeep CJ-5 - Apple Green - MotorTrend,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3Lm1vdG9ydHJlbmQuY29tL2ZlYXR1cmVzLzE1NC0xMzA0LTE5NzUtamVlcC1jai01LWFwcGxlLWdyZWVuL9IBAA?oc=5,2013-04-01 07:00:00,MotorTrend
34781,Calculating the value of biological control - Good Fruit Grower,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3Lmdvb2RmcnVpdC5jb20vY2FsY3VsYXRpbmctdGhlLXZhbHVlLW9mLWJpb2xvZ2ljYWwtY29udHJvbC_SAQA?oc=5,2013-04-01 07:00:00,Good Fruit Grower
34915,"Robber Who Hit Apple Valley Domino's, Jiffy Lube, Pleads Guilty to Federal Charges - Patch",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vcGF0Y2guY29tL21pbm5lc290YS9hcHBsZXZhbGxleS1yb3NlbW91bnQvcm9iYmVyLXdoby1oaXQtYXBwbGUtdmFsbGV5LWRvbWluby1zLWppZmZ5LWx1YmUtcGxlYWQyNjFhMDMyOTIz0gEA?oc=5,2013-04-04 07:00:00,Patch
35038,Amanda Bynes: Back to Blonde Hair! | Amanda Bynes - Just Jared,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3Lmp1c3RqYXJlZC5jb20vMjAxMy8wNC8wOC9hbWFuZGEtYnluZXMtYmFjay10by1ibG9uZC1oYWlyL9IBAA?oc=5,2013-04-08 07:00:00,Just Jared
35045,Golden Apple Award Winner: Kervin Campbell - KSLA,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmtzbGEuY29tL3N0b3J5LzIxOTE5NDQ4L2dvbGRlbi1hcHBsZS1hd2FyZC13aW5uZXIta2VydmluLWNhbXBiZWxsL9IBXGh0dHBzOi8vd3d3LmtzbGEuY29tL3N0b3J5LzIxOTE5NDQ4L2dvbGRlbi1hcHBsZS1hd2FyZC13aW5uZXIta2VydmluLWNhbXBiZWxsP291dHB1dFR5cGU9YW1w?oc=5,2013-04-09 07:00:00,KSLA
35060,The 5 Big Mistakes That Led to Ron Johnson's Ouster at JC Penney | TIME.com - Time Magazine,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vYnVzaW5lc3MudGltZS5jb20vMjAxMy8wNC8wOS90aGUtNS1iaWctbWlzdGFrZXMtdGhhdC1sZWQtdG8tcm9uLWpvaG5zb25zLW91c3Rlci1hdC1qYy1wZW5uZXkv0gEA?oc=5,2013-04-09 07:00:00,Time Magazine
35059,"Ray Edwards labeled 'bad apple,' trades NFL for boxing - NFL.com",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3Lm5mbC5jb20vbmV3cy9yYXktZWR3YXJkcy1sYWJlbGVkLWJhZC1hcHBsZS10cmFkZXMtbmZsLWZvci1ib3hpbmctMGFwMTAwMDAwMDE1ODYyMtIBAA?oc=5,2013-04-09 07:00:00,NFL.com
35096,"Apple Valley probationer, alleged white supremacist arrested on suspicion of armed robbery - San Bernardino County Sun",https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5zYnN1bi5jb20vZ2VuZXJhbC1uZXdzLzIwMTMwNDEwL2FwcGxlLXZhbGxleS1wcm9iYXRpb25lci1hbGxlZ2VkLXdoaXRlLXN1cHJlbWFjaXN0LWFycmVzdGVkLW9uLXN1c3BpY2lvbi1vZi1hcm1lZC1yb2JiZXJ5L9IBf2h0dHBzOi8vd3d3LnNic3VuLmNvbS8yMDEzLzA0LzEwL2FwcGxlLXZhbGxleS1wcm9iYXRpb25lci1hbGxlZ2VkLXdoaXRlLXN1cHJlbWFjaXN0LWFycmVzdGVkLW9uLXN1c3BpY2lvbi1vZi1hcm1lZC1yb2JiZXJ5L2FtcC8?oc=5,2013-04-10 07:00:00,San Bernardino County Sun
35132,What Ron Johnson Got Right - HBR.org Daily,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vaGJyLm9yZy8yMDEzLzA0L3doYXQtcm9uLWpvaG5zb24tZ290LXJpZ2h00gEA?oc=5,2013-04-11 07:00:00,HBR.org Daily
35189,"Apple-shaped body type linked with kidney disease, study finds - Fox News",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmZveG5ld3MuY29tL2hlYWx0aC9hcHBsZS1zaGFwZWQtYm9keS10eXBlLWxpbmtlZC13aXRoLWtpZG5leS1kaXNlYXNlLXN0dWR5LWZpbmRz0gFgaHR0cHM6Ly93d3cuZm94bmV3cy5jb20vaGVhbHRoL2FwcGxlLXNoYXBlZC1ib2R5LXR5cGUtbGlua2VkLXdpdGgta2lkbmV5LWRpc2Vhc2Utc3R1ZHktZmluZHMuYW1w?oc=5,2013-04-12 07:00:00,Fox News
35259,Introducing Unicorn's Caramel Apple Burger - Eater Seattle,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vc2VhdHRsZS5lYXRlci5jb20vMjAxMy80LzE2LzY0NDkxNTkvaW50cm9kdWNpbmctdW5pY29ybnMtY2FyYW1lbC1hcHBsZS1idXJnZXLSAQA?oc=5,2013-04-16 07:00:00,Eater Seattle
35316,Political science professor teaches more than politics - The Advocate,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vbXN1bWFkdm9jYXRlLmNvbS8yMDEzLzA0LzE2L3BvbGl0aWNhbC1zY2llbmNlLXByb2Zlc3Nvci10ZWFjaGVzLW1vcmUtdGhhbi1wb2xpdGljcy_SAV9odHRwczovL21zdW1hZHZvY2F0ZS5jb20vMjAxMy8wNC8xNi9wb2xpdGljYWwtc2NpZW5jZS1wcm9mZXNzb3ItdGVhY2hlcy1tb3JlLXRoYW4tcG9saXRpY3MvYW1wLw?oc=5,2013-04-16 07:00:00,The Advocate
35304,"How to get a coloured iPhone 5, without waiting for Apple - Pocket-lint",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LnBvY2tldC1saW50LmNvbS9waG9uZXMvbmV3cy9hcHBsZS8xMTk0NDgtY29sb3VyZWQtaXBob25lLTUtcGljdHVyZXMtaGFuZHMtb24v0gEA?oc=5,2013-04-16 07:00:00,Pocket-lint
35345,Martha's Vineyard students get a taste of the Big Apple - Martha's Vineyard Times,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3Lm12dGltZXMuY29tLzIwMTMvMDQvMTcvbWFydGhhcy12aW5leWFyZC1zdHVkZW50cy1nZXQtdGFzdGUtYmlnLWFwcGxlLTE1MTI5L9IBAA?oc=5,2013-04-17 07:00:00,Martha's Vineyard Times
35430,Treating Tennis Elbow: Pain Relief Techniques - stack - STACK,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LnN0YWNrLmNvbS9hL3RyZWF0aW5nLXRlbm5pcy1lbGJvdy_SAQA?oc=5,2013-04-18 07:00:00,STACK
35438,What is Scarlett Johansson's skin care secret? Apple cider vinegar - Starcasm,https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vc3RhcmNhc20ubmV0L3NjYXJsZXR0LWpvaGFuc3NvbnMtc2VjcmV0LXRvLWJlYXV0aWZ1bC1za2luL9IBAA?oc=5,2013-04-18 07:00:00,Starcasm
35451,Loveland teachers earn Crystal Apples - Loveland Reporter-Herald,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LnJlcG9ydGVyaGVyYWxkLmNvbS9jaV8yMzA2Njc4Mi9sb3ZlbGFuZC10ZWFjaGVycy1lYXJuLWNyeXN0YWwtYXBwbGVzL9IBVGh0dHBzOi8vd3d3LnJlcG9ydGVyaGVyYWxkLmNvbS8yMDEzLzA0LzE5L2xvdmVsYW5kLXRlYWNoZXJzLWVhcm4tY3J5c3RhbC1hcHBsZXMvYW1wLw?oc=5,2013-04-19 07:00:00,Loveland Reporter-Herald
35466,"To get kids to eat more fruit, cut it into slices: study - New York Daily News",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3Lm55ZGFpbHluZXdzLmNvbS8yMDEzLzA0LzE5L3RvLWdldC1raWRzLXRvLWVhdC1tb3JlLWZydWl0LWN1dC1pdC1pbnRvLXNsaWNlcy1zdHVkeS_SAWJodHRwczovL3d3dy5ueWRhaWx5bmV3cy5jb20vMjAxMy8wNC8xOS90by1nZXQta2lkcy10by1lYXQtbW9yZS1mcnVpdC1jdXQtaXQtaW50by1zbGljZXMtc3R1ZHkvYW1wLw?oc=5,2013-04-19 07:00:00,New York Daily News
35492,Smart buy - The Hindu,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LnRoZWhpbmR1LmNvbS9mZWF0dXJlcy9lZHVjYXRpb24vc21hcnQtYnV5L2FydGljbGU0NjM2OTIyLmVjZdIBTWh0dHBzOi8vd3d3LnRoZWhpbmR1LmNvbS9mZWF0dXJlcy9lZHVjYXRpb24vc21hcnQtYnV5L2FydGljbGU0NjM2OTIyLmVjZS9hbXAv?oc=5,2013-04-21 07:00:00,The Hindu
35511,Bank branch becomes bank branch at former site of the Fillmore East - EV Grieve,https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vZXZncmlldmUuY29tLzIwMTMvMDQvYmFuay1icmFuY2gtYmVjb21lLWJhbmstYnJhbmNoLWF0Lmh0bWzSAQA?oc=5,2013-04-22 07:00:00,EV Grieve
35550,U.S. News and World Report Ranks Apple Valley High School No. 31 in Minnesota - Patch,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vcGF0Y2guY29tL21pbm5lc290YS9hcHBsZXZhbGxleS1yb3NlbW91bnQvdXMtbmV3cy1hbmQtd29ybGQtcmVwb3J0LXJhbmtzLWFwcGxlLXZhbGxleS1oaWdoLXNjaG84Yzg4Mjk3NjQw0gEA?oc=5,2013-04-23 07:00:00,Patch
35554,Why Tim Cook Is Like Steve Ballmer - The New York Times - The New York Times,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vYXJjaGl2ZS5ueXRpbWVzLmNvbS9iaXRzLmJsb2dzLm55dGltZXMuY29tLzIwMTMvMDQvMjMvd2h5LXRpbS1jb29rLWlzLWxpa2Utc3RldmUtYmFsbG1lci_SAQA?oc=5,2013-04-23 07:00:00,The New York Times
35566,NASCAR CUP: Brad Keselowski Redds Apple Ale NASCAR Racecar (PHOTOS) - Racing News,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vcmFjaW5nbmV3cy5jby8yMDEzLzA0LzIzL25hc2Nhci1jdXAtYnJhZC1rZXNlbG93c2tpLXJlZGRzLWFwcGxlLWFsZS1uYXNjYXItcmFjZWNhci1waG90b3Mv0gEA?oc=5,2013-04-23 07:00:00,Racing News
35668,"Wonder Woman Lynda Carter, 61, reveals her ageless beauty and super figure as she promotes concert in the Big - Daily Mail",https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy5kYWlseW1haWwuY28udWsvdHZzaG93Yml6L2FydGljbGUtMjMxMzc1Ni9Xb25kZXItV29tYW4tTHluZGEtQ2FydGVyLTYxLXJldmVhbHMtYWdlbGVzcy1iZWF1dHktc3VwZXItZmlndXJlLXByb21vdGVzLWNvbmNlcnQtQmlnLUFwcGxlLmh0bWzSAZoBaHR0cHM6Ly93d3cuZGFpbHltYWlsLmNvLnVrL3R2c2hvd2Jpei9hcnRpY2xlLTIzMTM3NTYvYW1wL1dvbmRlci1Xb21hbi1MeW5kYS1DYXJ0ZXItNjEtcmV2ZWFscy1hZ2VsZXNzLWJlYXV0eS1zdXBlci1maWd1cmUtcHJvbW90ZXMtY29uY2VydC1CaWctQXBwbGUuaHRtbA?oc=5,2013-04-24 07:00:00,Daily Mail
35630,WWDC 2013 Confirmed for June 10-14 - Softpedia News,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vbmV3cy5zb2Z0cGVkaWEuY29tL25ld3MvV1dEQy0yMDEzLUNvbmZpcm1lZC1mb3ItSnVuZS0xMC0xNC0zNDgwOTkuc2h0bWzSAQA?oc=5,2013-04-24 07:00:00,Softpedia News
35747,This Is Exactly How Much Debt Will Help Apple - The Motley Fool,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy9nZW5lcmFsLzIwMTMvMDQvMjgvdGhpcy1pcy1leGFjdGx5LWhvdy1tdWNoLWRlYnQtY291bGQtaGVscC1hcHBsZS5hc3B40gEA?oc=5,2013-04-28 07:00:00,The Motley Fool
35991,"CHS teacher, Clarence Ruth principal to receive Crystal Apple awards - Lompoc Record",https://news.google.com/rss/articles/CBMiowFodHRwczovL2xvbXBvY3JlY29yZC5jb20vbmV3cy9sb2NhbC9lZHVjYXRpb24vY2hzLXRlYWNoZXItY2xhcmVuY2UtcnV0aC1wcmluY2lwYWwtdG8tcmVjZWl2ZS1jcnlzdGFsLWFwcGxlLWF3YXJkcy9hcnRpY2xlX2YwZTVhNWMwLWI2ZDItMTFlMi04NzdlLTAwMTliYjI5NjNmNC5odG1s0gGnAWh0dHBzOi8vbG9tcG9jcmVjb3JkLmNvbS9uZXdzL2xvY2FsL2VkdWNhdGlvbi9jaHMtdGVhY2hlci1jbGFyZW5jZS1ydXRoLXByaW5jaXBhbC10by1yZWNlaXZlLWNyeXN0YWwtYXBwbGUtYXdhcmRzL2FydGljbGVfZjBlNWE1YzAtYjZkMi0xMWUyLTg3N2UtMDAxOWJiMjk2M2Y0LmFtcC5odG1s?oc=5,2013-05-07 07:00:00,Lompoc Record
36000,Rosemount Landfill Expansion Would Destroy 'Ecologically Significant' Wetland Area - Patch,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vcGF0Y2guY29tL21pbm5lc290YS9hcHBsZXZhbGxleS1yb3NlbW91bnQvcm9zZW1vdW50LWxhbmRmaWxsLWV4cGFuc2lvbi13b3VsZC1yZW1vdmUtZWNvbG9naWNhbGwwOTBkOGE5NTRm0gEA?oc=5,2013-05-07 07:00:00,Patch
36017,T.S. Smith & Sons launches Delaware's first hard peach cider - Sussex Countian,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnN1c3NleGNvdW50aWFuLmNvbS9zdG9yeS9idXNpbmVzcy9lY29ub215LzIwMTMvMDUvMDgvdC1zLXNtaXRoLXNvbnMtbGF1bmNoZXMvNDg0OTAwNDYwMDcv0gEA?oc=5,2013-05-08 07:00:00,Sussex Countian
36112,Farewell to 'Mr. Apple Valley' - Star Tribune,https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vd3d3LnN0YXJ0cmlidW5lLmNvbS9mYXJld2VsbC10by1tci1hcHBsZS12YWxsZXkvMTUxODg1NDE1L9IBAA?oc=5,2013-05-14 07:00:00,Star Tribune
36211,NM Apple Cider Maker Not Achieving 5-Log Reduction - Food Safety News,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmZvb2RzYWZldHluZXdzLmNvbS8yMDEzLzA1L25tLWFwcGxlLWNpZGVyLW1ha2VyLW5vdC1hY2hpZXZpbmctNS1sb2ctcmVkdWN0aW9uL9IBAA?oc=5,2013-05-17 07:00:00,Food Safety News
36279,"Melody Calvo, Reeve Hohlt - Weddings - The New York Times",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTMvMDUvMTkvZmFzaGlvbi93ZWRkaW5ncy9tZWxvZHktY2Fsdm8tcmVldmUtaG9obHQtd2VkZGluZ3MuaHRtbNIBAA?oc=5,2013-05-19 07:00:00,The New York Times
36303,Sam Sadhwani: A slice of the big Apple - Philstar.com,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnBoaWxzdGFyLmNvbS9lbnRlcnRhaW5tZW50LzIwMTMvMDUvMjAvOTQ0MTA0L3NhbS1zYWRod2FuaS1zbGljZS1iaWctYXBwbGXSAVpodHRwczovL3d3dy5waGlsc3Rhci5jb20vZW50ZXJ0YWlubWVudC8yMDEzLzA1LzIwLzk0NDEwNC9zYW0tc2FkaHdhbmktc2xpY2UtYmlnLWFwcGxlL2FtcC8?oc=5,2013-05-20 07:00:00,Philstar.com
36344,Ten Reasons Tim Cook Dominated Congress - Bloomberg,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDEzLTA1LTIxL3Rlbi1yZWFzb25zLXRpbS1jb29rLWRvbWluYXRlZC1jb25ncmVzc9IBAA?oc=5,2013-05-21 07:00:00,Bloomberg
36397,"Not so fast! Add Rider to the schedule, says Big Apple Buckets - VU Hoops",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LnZ1aG9vcHMuY29tL3ZpbGxhbm92YS1iYXNrZXRiYWxsLzIwMTMvNS8yMi80MzU0NTQwL25vdC1zby1mYXN0LWFkZC1yaWRlci10by10aGUtc2NoZWR1bGUtc2F5cy1iaWctYXBwbGUtYnVja2V0c9IBAA?oc=5,2013-05-22 07:00:00,VU Hoops
36460,All-American Summer Eats in Disney World - WFTV Orlando,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LndmdHYuY29tL25ld3MvYWxsLWFtZXJpY2FuLXN1bW1lci1lYXRzLWRpc25leS13b3JsZC8xNjU5NDM2NTYv0gFZaHR0cHM6Ly93d3cud2Z0di5jb20vbmV3cy9hbGwtYW1lcmljYW4tc3VtbWVyLWVhdHMtZGlzbmV5LXdvcmxkLzE2NTk0MzY1Ni8_b3V0cHV0VHlwZT1hbXA?oc=5,2013-05-23 07:00:00,WFTV Orlando
36462,The Parker's Curtis Luk rolls out the apple-turnover nostalgia - The Georgia Straight,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LnN0cmFpZ2h0LmNvbS9mb29kLzM4NDAxMS9wYXJrZXJzLWN1cnRpcy1sdWstcm9sbHMtb3V0LWFwcGxlLXR1cm5vdmVyLW5vc3RhbGdpYdIBAA?oc=5,2013-05-23 07:00:00,The Georgia Straight
36486,Word of the Day Tapuz - Haaretz Com - Haaretz,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmhhYXJldHouY29tLzIwMTMtMDUtMjQvdHktYXJ0aWNsZS8ucHJlbWl1bS93b3JkLW9mLXRoZS1kYXktdGFwdXovMDAwMDAxN2YtZGYwYi1kODU2LWEzN2YtZmZjYjU0ZWQwMDAw0gEA?oc=5,2013-05-24 07:00:00,Haaretz
36696,Apple Juice: How to Charge Your Phone With Pocket Change and Fruit - Gizmodo,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vZ2l6bW9kby5jb20vYXBwbGUtanVpY2UtaG93LXRvLWNoYXJnZS15b3VyLXBob25lLXdpdGgtcG9ja2V0LWNoYW5nLTUxMDEyOTMxMtIBAA?oc=5,2013-05-31 07:00:00,Gizmodo
36724,Yotam Ottolenghi's recipes for liver-stuffed vine leaves and lamb-stuffed aubergine - The Guardian,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9saWZlYW5kc3R5bGUvMjAxMy9tYXkvMzEvbGl2ZXItdmluZS1sZWF2ZXMtbGFtYi1hdWJlcmdpbmVzLXJlY2lwZXPSAV5odHRwczovL2FtcC50aGVndWFyZGlhbi5jb20vbGlmZWFuZHN0eWxlLzIwMTMvbWF5LzMxL2xpdmVyLXZpbmUtbGVhdmVzLWxhbWItYXViZXJnaW5lcy1yZWNpcGVz?oc=5,2013-05-31 07:00:00,The Guardian
36742,The Farmer's Daughter - 5280 - 5280 | The Denver Magazine,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LjUyODAuY29tL3RoZS1mYXJtZXJzLWRhdWdodGVyL9IBAA?oc=5,2013-06-01 07:00:00,5280 | The Denver Magazine
36771,"Eastview High School Boys Basketball Coach Resigns | Apple Valley, MN Patch - Patch",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vcGF0Y2guY29tL21pbm5lc290YS9hcHBsZXZhbGxleS1yb3NlbW91bnQvZWFzdHZpZXctaGlnaC1zY2hvb2wtYm95cy1iYXNrZXRiYWxsLWNvYWNoLXJlc2lnbnPSAQA?oc=5,2013-06-02 07:00:00,Patch
37013,"Apple's new iOS software looks beautiful, reflects 'simplicity' mantra - USA TODAY",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS90ZWNoL2NvbHVtbmlzdC9iYWlnLzIwMTMvMDYvMTAvYXBwbGUtd3dkYy1maXJzdC1pbXByZXNzaW9ucy1pb3M3LzI0MDgzNDkv0gEA?oc=5,2013-06-10 07:00:00,USA TODAY
37256,A Lifeline for Endangered Languages - The New Yorker,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3Lm5ld3lvcmtlci5jb20vdGVjaC9hbm5hbHMtb2YtdGVjaG5vbG9neS9hLWxpZmVsaW5lLWZvci1lbmRhbmdlcmVkLWxhbmd1YWdlc9IBAA?oc=5,2013-06-12 07:00:00,The New Yorker
37274,Here's everything we know about PRISM to date - The Washington Post,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9uZXdzL3dvbmsvd3AvMjAxMy8wNi8xMi9oZXJlcy1ldmVyeXRoaW5nLXdlLWtub3ctYWJvdXQtcHJpc20tdG8tZGF0ZS_SAQA?oc=5,2013-06-12 07:00:00,The Washington Post
37298,Watch: Apple's Poetic Statement On Its Design Process - Fast Company,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmZhc3Rjb21wYW55LmNvbS8xNjcyODE3L3dhdGNoLWFwcGxlLXMtcG9ldGljLXN0YXRlbWVudC1vbi1pdHMtZGVzaWduLXByb2Nlc3PSAQA?oc=5,2013-06-13 07:00:00,Fast Company
37718,Mayweather and Alvarez hit the Big Apple - OCRegister,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3Lm9jcmVnaXN0ZXIuY29tLzIwMTMvMDYvMjQvbWF5d2VhdGhlci1hbmQtYWx2YXJlei1oaXQtdGhlLWJpZy1hcHBsZS_SAVNodHRwczovL3d3dy5vY3JlZ2lzdGVyLmNvbS8yMDEzLzA2LzI0L21heXdlYXRoZXItYW5kLWFsdmFyZXotaGl0LXRoZS1iaWctYXBwbGUvYW1wLw?oc=5,2013-06-24 07:00:00,OCRegister
37764,Apple continues new 'Designed by Apple in California' campaign with full two page print ads - 9to5Mac,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vOXRvNW1hYy5jb20vMjAxMy8wNi8yNS9hcHBsZS1jb250aW51ZXMtbmV3LWRlc2lnbmVkLWJ5LWFwcGxlLWluLWNhbGlmb3JuaWEtY2FtcGFpZ24td2l0aC1mdWxsLXR3by1wYWdlLXByaW50LWFkcy_SAQA?oc=5,2013-06-25 07:00:00,9to5Mac
37784,"Maria Schmidt, Executive Chef, Tinto at The Saguaro Palm Springs prepares diver scallops filet with braised swiss ... - Palm Springs Life",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnBhbG1zcHJpbmdzbGlmZS5jb20vZm9vZC13aW5lLWZlc3RpdmFsLXBhbG0tZGVzZXJ0LTIwMTMtY2hlZnMtbWFyaWEtc2NobWlkdC_SAQA?oc=5,2013-06-25 07:00:00,Palm Springs Life
37815,Naked Apple Valley woman holds up train traffic - Daily Breeze,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmRhaWx5YnJlZXplLmNvbS9nZW5lcmFsLW5ld3MvMjAxMzA2MjYvbmFrZWQtYXBwbGUtdmFsbGV5LXdvbWFuLWhvbGRzLXVwLXRyYWluLXRyYWZmaWMv0gFbaHR0cHM6Ly93d3cuZGFpbHlicmVlemUuY29tLzIwMTMvMDYvMjYvbmFrZWQtYXBwbGUtdmFsbGV5LXdvbWFuLWhvbGRzLXVwLXRyYWluLXRyYWZmaWMvYW1wLw?oc=5,2013-06-26 07:00:00,Daily Breeze
37860,"A Map, Not a Territory: Apple and the End of Skeuomorphism - Hyperallergic",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vaHlwZXJhbGxlcmdpYy5jb20vNzQzMDgvYS1tYXAtbm90LWEtdGVycml0b3J5LWFwcGxlLWFuZC10aGUtZW5kLW9mLXNrZXVvbW9ycGhpc20v0gEA?oc=5,2013-06-27 07:00:00,Hyperallergic
37906,Ciderboys Introduces Apple Raspberry Hard Cider - Brewbound.com,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LmJyZXdib3VuZC5jb20vbmV3cy9jaWRlcmJveXMtaW50cm9kdWNlcy1hcHBsZS1yYXNwYmVycnktaGFyZC1jaWRlci_SAQA?oc=5,2013-06-27 07:00:00,Brewbound.com
37899,The Cubs' All-Star Apple - Bleed Cubbie Blue,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmJsZWVkY3ViYmllYmx1ZS5jb20vMjAxMy82LzI4LzQ0NzQ4MTQvYWxsLXN0YXItYXBwbGVzLWN1YnMtbmV3LXlvcmstMjAxMy1hbGwtc3Rhci1nYW1l0gFvaHR0cHM6Ly93d3cuYmxlZWRjdWJiaWVibHVlLmNvbS9wbGF0Zm9ybS9hbXAvMjAxMy82LzI4LzQ0NzQ4MTQvYWxsLXN0YXItYXBwbGVzLWN1YnMtbmV3LXlvcmstMjAxMy1hbGwtc3Rhci1nYW1l?oc=5,2013-06-28 07:00:00,Bleed Cubbie Blue
38116,Cider boom puts more arable land under orchard - FarmersWeekly,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmZ3aS5jby51ay9hcmFibGUvY2lkZXItYm9vbS1wdXRzLW1vcmUtYXJhYmxlLWxhbmQtdW5kZXItb3JjaGFyZNIBAA?oc=5,2013-07-05 07:00:00,FarmersWeekly
38177,Samuel Schneider - The New York Times,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTMvMDcvMTAvcmVhbGVzdGF0ZS9jb21tZXJjaWFsL3NhbXVlbC1zY2huZWlkZXIuaHRtbNIBAA?oc=5,2013-07-09 07:00:00,The New York Times
